customer_id,first_purchase_date,last_purchase_date,total_orders,total_spend,avg_order_value,discount_usage_%,region,customer_segment,preferred_payment,recency_days,churn,customer_lifetime_days,spend_per_day,order_frequency,recency_group,high_value_customer,used_discount,aov_category,customer_age_days,R_score,F_score,M_score,RFM_score
CUST3619,2023-05-15,2023-05-31,17,23228,1366.35,20.0,North,Low Value,UPI,1028,Yes,16,1366.3529411764705,1.0,Very Lost,0,1,Low,1044,1,4,1,141
CUST3620,2023-05-18,2024-03-10,2,109477,38704.20375,0.0,South,Low Value,Credit Card,744,No,297,367.3724832214765,0.006711409395973154,Very Lost,1,0,High,1041,5,1,3,513
CUST3621,2023-06-01,2024-01-02,8,177220,22152.5,10.0,North,High Value,Credit Card,812,No,215,820.4629629629629,0.037037037037037035,Very Lost,1,1,High,1027,5,2,5,525
CUST3622,2023-01-04,2023-03-19,10,199714,19971.4,10.0,South,Mid Value,UPI,1101,Yes,74,2662.8533333333335,0.13333333333333333,Very Lost,1,1,High,1175,1,3,5,135
CUST3623,2023-03-15,2023-09-02,19,15563,819.11,10.0,West,Low Value,Debit Card,934,Yes,171,90.48255813953489,0.11046511627906977,Very Lost,0,1,Low,1105,3,5,1,351
CUST3624,2023-05-29,2023-06-24,11,195224,17747.64,10.0,West,Mid Value,UPI,1004,Yes,26,7230.518518518518,0.4074074074074074,Very Lost,1,1,High,1030,2,3,5,235
CUST3625,2023-01-02,2023-04-13,7,159445,22777.86,20.0,South,Low Value,Net Banking,1076,Yes,101,1563.186274509804,0.06862745098039216,Very Lost,1,1,High,1177,1,2,5,125
CUST3626,2023-04-26,2024-02-20,16,8377,523.56,20.0,South,Low Value,Net Banking,763,No,300,27.830564784053156,0.053156146179401995,Very Lost,0,1,Low,1063,5,4,1,541
CUST3627,2023-07-19,2023-12-11,7,98223,14031.86,5.0,East,Mid Value,Credit Card,834,No,145,672.7602739726027,0.04794520547945205,Very Lost,0,1,Medium,979,4,2,3,423
CUST3628,2023-04-27,2023-12-23,6,95812,15968.67,5.0,South,High Value,Net Banking,822,No,240,397.56016597510376,0.024896265560165973,Very Lost,0,1,High,1062,5,2,3,523
CUST3629,2023-01-07,2023-05-10,8,196768,24596.0,15.0,West,Mid Value,Debit Card,1049,Yes,123,1586.8387096774193,0.06451612903225806,Very Lost,1,1,High,1172,1,2,5,125
CUST3630,2023-06-29,2023-12-08,11,42439,3858.09,5.0,West,Mid Value,UPI,837,No,162,260.36196319018404,0.06748466257668712,Very Lost,0,1,Low,999,4,3,2,432
CUST3631,2023-03-27,2023-09-02,16,126770,7923.12,15.0,East,High Value,UPI,934,Yes,159,792.3125,0.1,Very Lost,1,1,Medium,1093,3,4,4,344
CUST3632,2023-04-01,2023-04-20,20,38951,1947.55,20.0,South,Low Value,Debit Card,1069,Yes,19,1947.55,1.0,Very Lost,0,1,Low,1088,1,5,1,151
CUST3633,2023-06-22,2023-11-25,7,9349,1335.57,25.0,East,Low Value,UPI,850,No,156,59.547770700636946,0.044585987261146494,Very Lost,0,1,Low,1006,4,2,1,421
CUST3634,2023-06-11,2023-12-01,16,138025,8626.56,25.0,West,Mid Value,Net Banking,844,No,173,793.2471264367816,0.09195402298850575,Very Lost,1,1,Medium,1017,4,4,4,444
CUST3635,2023-05-23,2024-01-09,14,101059,7218.5,25.0,East,Mid Value,Net Banking,805,No,231,435.5991379310345,0.0603448275862069,Very Lost,0,1,Medium,1036,5,4,3,543
CUST3636,2023-03-01,2023-04-16,10,133178,13317.8,5.0,West,Low Value,UPI,1073,Yes,46,2833.574468085106,0.2127659574468085,Very Lost,1,1,Medium,1119,1,3,4,134
CUST3637,2023-03-18,2023-12-07,20,135152,6757.6,5.0,West,Low Value,Net Banking,838,No,264,510.00754716981135,0.07547169811320754,Very Lost,1,1,Medium,1102,4,5,4,454
CUST3638,2023-06-12,2024-02-03,13,48795,3753.46,10.0,South,High Value,UPI,780,No,236,205.8860759493671,0.05485232067510549,Very Lost,0,1,Low,1016,5,3,2,532
CUST3639,2023-06-02,2023-06-22,12,151065,12588.75,25.0,North,High Value,UPI,1006,Yes,20,7193.571428571428,0.5714285714285714,Very Lost,1,1,Medium,1026,2,3,4,234
CUST3640,2023-06-15,2024-01-25,19,88961,4682.16,15.0,East,Low Value,UPI,789,No,224,395.3822222222222,0.08444444444444445,Very Lost,0,1,Low,1013,5,5,3,553
CUST3641,2023-04-02,2023-09-26,13,130304,10023.38,15.0,South,Low Value,UPI,910,Yes,177,732.0449438202247,0.07303370786516854,Very Lost,1,1,Medium,1087,3,3,4,334
CUST3642,2023-01-04,2023-07-10,11,17760,1614.55,0.0,West,Low Value,Credit Card,988,Yes,187,94.46808510638297,0.05851063829787234,Very Lost,0,0,Low,1175,2,3,1,231
CUST3643,2023-04-16,2023-05-03,3,26926,8975.33,0.0,North,Low Value,UPI,1056,Yes,17,1495.888888888889,0.16666666666666666,Very Lost,0,0,Medium,1073,1,1,1,111
CUST3644,2023-02-09,2023-11-09,11,12645,1149.55,10.0,South,High Value,UPI,866,No,273,46.14963503649635,0.040145985401459854,Very Lost,0,1,Low,1139,4,3,1,431
CUST3645,2023-04-24,2024-01-15,2,52915,26457.5,15.0,West,Low Value,UPI,799,No,266,198.18352059925093,0.00749063670411985,Very Lost,0,1,High,1065,5,1,2,512
CUST3646,2023-01-19,2023-10-27,13,153033,11771.77,5.0,West,Mid Value,UPI,879,Yes,281,542.6702127659574,0.04609929078014184,Very Lost,1,1,Medium,1160,4,3,4,434
CUST3647,2023-07-18,2023-11-12,11,112432,10221.09,0.0,West,Low Value,UPI,863,No,117,952.8135593220339,0.09322033898305085,Very Lost,1,0,Medium,980,4,3,3,433
CUST3648,2023-05-19,2024-01-27,17,51639,3037.59,5.0,North,Mid Value,Net Banking,787,No,253,203.3031496062992,0.06692913385826772,Very Lost,0,1,Low,1040,5,4,2,542
CUST3649,2023-06-05,2024-02-07,9,155155,17239.44,10.0,North,Mid Value,UPI,776,No,247,625.625,0.036290322580645164,Very Lost,1,1,High,1023,5,3,4,534
CUST3650,2023-01-31,2023-05-24,20,47092,2354.6,15.0,West,High Value,Credit Card,1035,Yes,113,413.0877192982456,0.17543859649122806,Very Lost,0,1,Low,1148,1,5,2,152
CUST3651,2023-02-28,2023-09-09,9,104663,11629.22,15.0,North,High Value,UPI,927,Yes,193,539.5,0.04639175257731959,Very Lost,1,1,Medium,1120,3,3,3,333
CUST3652,2023-03-21,2023-07-20,20,119820,5991.0,5.0,South,Low Value,UPI,978,Yes,121,982.1311475409836,0.16393442622950818,Very Lost,1,1,Low,1099,2,5,3,253
CUST3653,2023-04-29,2024-01-21,1,193747,38704.20375,5.0,North,High Value,Net Banking,793,No,267,722.9365671641791,0.0037313432835820895,Very Lost,1,1,High,1060,5,1,5,515
CUST3654,2023-02-18,2023-06-08,7,25142,3591.71,15.0,North,Mid Value,UPI,1020,Yes,110,226.5045045045045,0.06306306306306306,Very Lost,0,1,Low,1130,1,2,1,121
CUST3655,2023-05-31,2023-07-16,15,180896,12059.73,5.0,West,Mid Value,Credit Card,982,Yes,46,3848.851063829787,0.3191489361702128,Very Lost,1,1,Medium,1028,2,4,5,245
CUST3656,2023-02-24,2023-11-22,1,50218,38704.20375,15.0,South,Mid Value,Credit Card,853,No,271,184.625,0.003676470588235294,Very Lost,0,1,High,1124,4,1,2,412
CUST3657,2023-04-06,2023-07-28,6,81245,13540.83,10.0,South,Mid Value,Debit Card,970,Yes,113,712.6754385964912,0.05263157894736842,Very Lost,0,1,Medium,1083,2,2,2,222
CUST3658,2023-02-17,2023-09-16,20,96273,4813.65,0.0,South,Low Value,Credit Card,920,Yes,211,454.1179245283019,0.09433962264150944,Very Lost,0,0,Low,1131,3,5,3,353
CUST3659,2023-05-18,2024-01-20,10,102673,10267.3,25.0,East,Low Value,Net Banking,794,No,247,414.0040322580645,0.04032258064516129,Very Lost,1,1,Medium,1041,5,3,3,533
CUST3660,2023-02-04,2023-08-04,18,134220,7456.67,0.0,East,High Value,Credit Card,963,Yes,181,737.4725274725274,0.0989010989010989,Very Lost,1,0,Medium,1144,2,5,4,254
CUST3661,2023-04-21,2023-08-26,18,172466,9581.44,0.0,South,Low Value,UPI,941,Yes,127,1347.390625,0.140625,Very Lost,1,0,Medium,1068,3,5,5,355
CUST3662,2023-03-31,2024-01-16,11,126280,11480.0,20.0,West,High Value,Credit Card,798,No,291,432.4657534246575,0.03767123287671233,Very Lost,1,1,Medium,1089,5,3,4,534
CUST3663,2023-06-27,2024-02-15,1,2700,2700.0,15.0,North,High Value,Net Banking,768,No,233,11.538461538461538,0.004273504273504274,Very Lost,0,1,Low,1001,5,1,1,511
CUST3664,2023-01-15,2023-08-07,8,160125,20015.62,25.0,East,Mid Value,Debit Card,960,Yes,204,781.0975609756098,0.03902439024390244,Very Lost,1,1,High,1164,2,2,5,225
CUST3665,2023-02-19,2023-03-15,20,81839,4091.95,25.0,North,Mid Value,Net Banking,1105,Yes,24,3273.56,0.8,Very Lost,0,1,Low,1129,1,5,2,152
CUST3666,2023-05-25,2023-06-11,6,90067,15011.17,20.0,West,Low Value,Credit Card,1017,Yes,17,5003.722222222223,0.3333333333333333,Very Lost,0,1,High,1034,1,2,3,123
CUST3667,2023-06-29,2023-10-13,16,9761,610.06,10.0,South,Low Value,Credit Card,893,Yes,106,91.22429906542057,0.14953271028037382,Very Lost,0,1,Low,999,4,4,1,441
CUST3668,2023-07-11,2024-03-16,17,41509,2441.71,15.0,North,High Value,Credit Card,738,No,249,166.036,0.068,Very Lost,0,1,Low,987,5,4,1,541
CUST3669,2023-01-06,2023-03-16,12,68618,5718.17,15.0,South,Mid Value,Credit Card,1104,Yes,69,980.2571428571429,0.17142857142857143,Very Lost,0,1,Low,1173,1,3,2,132
CUST3670,2023-02-19,2023-08-26,4,44453,11113.25,0.0,East,Low Value,Debit Card,941,Yes,188,235.2010582010582,0.021164021164021163,Very Lost,0,0,Medium,1129,3,1,2,312
CUST3671,2023-07-04,2024-02-10,12,63112,5259.33,10.0,South,High Value,Net Banking,773,No,221,284.2882882882883,0.05405405405405406,Very Lost,0,1,Low,994,5,3,2,532
CUST3672,2023-04-30,2023-05-16,1,155979,38704.20375,10.0,North,High Value,Credit Card,1043,Yes,16,9175.235294117647,0.058823529411764705,Very Lost,1,1,High,1059,1,1,4,114
CUST3673,2023-02-06,2023-08-28,16,174166,10885.38,0.0,South,High Value,Net Banking,939,Yes,203,853.7549019607843,0.0784313725490196,Very Lost,1,0,Medium,1142,3,4,5,345
CUST3674,2023-07-12,2024-03-16,1,126697,38704.20375,15.0,North,High Value,Net Banking,738,No,248,508.82329317269074,0.004016064257028112,Very Lost,1,1,High,986,5,1,4,514
CUST3675,2023-05-18,2024-02-19,5,11131,2226.2,0.0,South,Mid Value,Credit Card,764,No,277,40.039568345323744,0.017985611510791366,Very Lost,0,0,Low,1041,5,1,1,511
CUST3676,2023-07-04,2023-08-23,17,195043,11473.12,15.0,South,unknown,Debit Card,944,Yes,50,3824.372549019608,0.3333333333333333,Very Lost,1,1,Medium,994,3,4,5,345
CUST3677,2023-05-23,2024-03-10,3,156878,38704.20375,25.0,North,Low Value,Net Banking,744,No,292,535.4197952218431,0.010238907849829351,Very Lost,1,1,High,1036,5,1,4,514
CUST3678,2023-02-16,2023-07-30,5,193752,38704.20375,20.0,South,Mid Value,Credit Card,968,Yes,164,1174.2545454545455,0.030303030303030304,Very Lost,1,1,High,1132,2,1,5,215
CUST3679,2023-05-16,2023-10-30,12,198119,16509.92,10.0,North,High Value,Debit Card,876,Yes,167,1179.279761904762,0.07142857142857142,Very Lost,1,1,High,1043,4,3,5,435
CUST3680,2023-06-03,2023-07-30,4,123233,30808.25,0.0,West,Mid Value,Debit Card,968,Yes,57,2124.706896551724,0.06896551724137931,Very Lost,1,0,High,1025,2,1,4,214
CUST3681,2023-05-07,2023-05-22,6,194516,32419.33,15.0,East,High Value,Net Banking,1037,Yes,15,12157.25,0.375,Very Lost,1,1,High,1052,1,2,5,125
CUST3682,2023-03-14,2023-11-25,10,170445,17044.5,15.0,North,High Value,Credit Card,850,No,256,663.2101167315175,0.038910505836575876,Very Lost,1,1,High,1106,4,3,5,435
CUST3683,2023-05-25,2023-09-16,2,23660,11830.0,10.0,East,High Value,Net Banking,920,Yes,114,205.7391304347826,0.017391304347826087,Very Lost,0,1,Medium,1034,3,1,1,311
CUST3684,2023-01-30,2023-10-19,7,56329,8047.0,25.0,South,Low Value,Credit Card,887,Yes,262,214.1787072243346,0.026615969581749048,Very Lost,0,1,Medium,1149,4,2,2,422
CUST3685,2023-01-23,2023-03-15,11,51486,4680.55,5.0,West,High Value,Net Banking,1105,Yes,51,990.1153846153846,0.21153846153846154,Very Lost,0,1,Low,1156,1,3,2,132
CUST3686,2023-01-18,2023-09-17,20,128827,6441.35,5.0,West,Mid Value,Debit Card,919,Yes,242,530.1522633744856,0.0823045267489712,Very Lost,1,1,Low,1161,3,5,4,354
CUST3687,2023-05-03,2023-11-09,1,119436,38704.20375,10.0,North,Low Value,Net Banking,866,No,190,625.3193717277487,0.005235602094240838,Very Lost,1,1,High,1056,4,1,3,413
CUST3688,2023-04-14,2023-05-21,9,8239,915.44,20.0,South,High Value,Net Banking,1038,Yes,37,216.81578947368422,0.23684210526315788,Very Lost,0,1,Low,1075,1,3,1,131
CUST3689,2023-06-20,2023-10-19,1,104605,38704.20375,15.0,North,High Value,Net Banking,887,Yes,121,857.4180327868852,0.00819672131147541,Very Lost,1,1,High,1008,4,1,3,413
CUST3690,2023-02-28,2023-10-21,20,126543,6327.15,5.0,South,Low Value,Net Banking,885,Yes,235,536.1991525423729,0.0847457627118644,Very Lost,1,1,Low,1120,4,5,4,454
CUST3691,2023-05-29,2024-03-02,1,13927,13927.0,0.0,South,High Value,Credit Card,752,No,278,49.91756272401434,0.0035842293906810036,Very Lost,0,0,Medium,1030,5,1,1,511
CUST3692,2023-01-17,2023-07-04,4,47219,11804.75,5.0,West,High Value,Net Banking,994,Yes,168,279.40236686390534,0.023668639053254437,Very Lost,0,1,Medium,1162,2,1,2,212
CUST3693,2023-01-06,2023-02-17,10,130620,13062.0,5.0,East,Low Value,Debit Card,1131,Yes,42,3037.6744186046512,0.23255813953488372,Very Lost,1,1,Medium,1173,1,3,4,134
CUST3694,2023-04-03,2023-09-14,20,198955,9947.75,20.0,East,High Value,Net Banking,922,Yes,164,1205.7878787878788,0.12121212121212122,Very Lost,1,1,Medium,1086,3,5,5,355
CUST3695,2023-04-29,2023-11-02,19,47528,2501.47,0.0,West,Mid Value,Net Banking,873,No,187,252.80851063829786,0.10106382978723404,Very Lost,0,0,Low,1060,4,5,2,452
CUST3696,2023-03-08,2023-11-11,20,146988,7349.4,20.0,North,Mid Value,UPI,864,No,248,590.3132530120482,0.08032128514056225,Very Lost,1,1,Medium,1112,4,5,4,454
CUST3697,2023-05-05,2023-05-26,10,160538,16053.8,20.0,South,Low Value,Debit Card,1033,Yes,21,7297.181818181818,0.45454545454545453,Very Lost,1,1,High,1054,1,3,5,135
CUST3698,2023-07-01,2024-01-02,7,101997,14571.0,10.0,West,Low Value,Net Banking,812,No,185,548.3709677419355,0.03763440860215054,Very Lost,1,1,High,997,5,2,3,523
CUST3699,2023-05-20,2023-12-29,15,54622,3641.47,0.0,West,Mid Value,Credit Card,816,No,223,243.84821428571428,0.06696428571428571,Very Lost,0,0,Low,1039,5,4,2,542
CUST3700,2023-02-15,2023-07-03,13,66457,5112.08,15.0,North,Low Value,Net Banking,995,Yes,138,478.10791366906477,0.09352517985611511,Very Lost,0,1,Low,1133,2,3,2,232
CUST3701,2023-01-31,2023-10-01,12,37635,3136.25,25.0,South,High Value,UPI,905,Yes,243,154.24180327868854,0.04918032786885246,Very Lost,0,1,Low,1148,3,3,1,331
CUST3702,2023-02-24,2023-04-27,3,182461,38704.20375,15.0,East,High Value,Net Banking,1062,Yes,62,2896.2063492063494,0.047619047619047616,Very Lost,1,1,High,1124,1,1,5,115
CUST3703,2023-03-25,2023-07-14,5,2749,549.8,10.0,East,Mid Value,Credit Card,984,Yes,111,24.544642857142858,0.044642857142857144,Very Lost,0,1,Low,1095,2,1,1,211
CUST3704,2023-03-23,2023-08-14,10,32521,3252.1,0.0,North,High Value,Debit Card,953,Yes,144,224.28275862068966,0.06896551724137931,Very Lost,0,0,Low,1097,3,3,1,331
CUST3705,2023-04-24,2024-01-09,4,125528,31382.0,5.0,South,unknown,Debit Card,805,No,260,480.9501915708812,0.01532567049808429,Very Lost,1,1,High,1065,5,1,4,514
CUST3706,2023-03-04,2023-07-13,5,63848,12769.6,20.0,North,Low Value,Net Banking,985,Yes,131,483.6969696969697,0.03787878787878788,Very Lost,0,1,Medium,1116,2,1,2,212
CUST3707,2023-05-07,2023-09-02,9,182980,20331.11,20.0,South,Mid Value,Credit Card,934,Yes,118,1537.6470588235295,0.07563025210084033,Very Lost,1,1,High,1052,3,3,5,335
CUST3708,2023-04-28,2023-10-11,11,5241,476.45,20.0,North,High Value,Net Banking,895,Yes,166,31.38323353293413,0.0658682634730539,Very Lost,0,1,Low,1061,3,3,1,331
CUST3709,2023-01-19,2023-10-29,14,98858,7061.29,10.0,South,Mid Value,Credit Card,877,Yes,283,348.09154929577466,0.04929577464788732,Very Lost,0,1,Medium,1160,4,4,3,443
CUST3710,2023-02-19,2023-12-14,5,181931,36386.2,15.0,West,Low Value,Credit Card,831,No,298,608.4648829431438,0.016722408026755852,Very Lost,1,1,High,1129,5,1,5,515
CUST3711,2023-06-15,2023-07-07,17,108648,6391.06,5.0,South,High Value,UPI,991,Yes,22,4723.826086956522,0.7391304347826086,Very Lost,1,1,Low,1013,2,4,3,243
CUST3712,2023-04-07,2024-01-08,10,32939,3293.9,5.0,North,Mid Value,Debit Card,806,No,276,118.91335740072202,0.036101083032490974,Very Lost,0,1,Low,1082,5,3,1,531
CUST3713,2023-07-18,2023-11-10,6,81159,13526.5,0.0,West,High Value,Net Banking,865,No,115,699.6465517241379,0.05172413793103448,Very Lost,0,0,Medium,980,4,2,2,422
CUST3714,2023-03-04,2023-12-21,2,122609,38704.20375,25.0,South,Low Value,UPI,824,No,292,418.4607508532423,0.006825938566552901,Very Lost,1,1,High,1116,5,1,4,514
CUST3715,2023-03-07,2023-05-27,11,6699,609.0,15.0,South,High Value,Net Banking,1032,Yes,81,81.6951219512195,0.13414634146341464,Very Lost,0,1,Low,1113,1,3,1,131
CUST3716,2023-01-17,2023-08-07,3,138740,38704.20375,0.0,South,Low Value,Credit Card,960,Yes,202,683.448275862069,0.014778325123152709,Very Lost,1,0,High,1162,2,1,4,214
CUST3717,2023-03-27,2023-12-21,8,53598,6699.75,0.0,South,High Value,UPI,824,No,269,198.51111111111112,0.02962962962962963,Very Lost,0,0,Medium,1093,5,2,2,522
CUST3718,2023-01-28,2023-04-23,20,135176,6758.8,20.0,North,High Value,Credit Card,1066,Yes,85,1571.8139534883721,0.23255813953488372,Very Lost,1,1,Medium,1151,1,5,4,154
CUST3719,2023-03-02,2023-04-24,20,88195,4409.75,0.0,West,High Value,UPI,1065,Yes,53,1633.2407407407406,0.37037037037037035,Very Lost,0,0,Low,1118,1,5,3,153
CUST3720,2023-06-05,2023-06-16,17,9525,560.29,20.0,North,High Value,Debit Card,1012,Yes,11,793.75,1.4166666666666667,Very Lost,0,1,Low,1023,2,4,1,241
CUST3721,2023-06-04,2023-12-03,2,25371,12685.5,0.0,South,Mid Value,Credit Card,842,No,182,138.63934426229508,0.01092896174863388,Very Lost,0,0,Medium,1024,4,1,1,411
CUST3722,2023-03-14,2023-11-17,13,113969,8766.85,10.0,West,Mid Value,Debit Card,858,No,248,457.7068273092369,0.05220883534136546,Very Lost,1,1,Medium,1106,4,3,3,433
CUST3723,2023-02-28,2023-03-17,8,79853,9981.62,5.0,West,Mid Value,Net Banking,1103,Yes,17,4436.277777777777,0.4444444444444444,Very Lost,0,1,Medium,1120,1,2,2,122
CUST3724,2023-01-22,2023-09-19,6,115881,19313.5,0.0,West,High Value,Credit Card,917,Yes,240,480.83402489626553,0.024896265560165973,Very Lost,1,0,High,1157,3,2,3,323
CUST3725,2023-04-28,2023-11-01,6,24042,4007.0,15.0,North,Low Value,Debit Card,874,Yes,187,127.88297872340425,0.031914893617021274,Very Lost,0,1,Low,1061,4,2,1,421
CUST3726,2023-04-02,2023-10-11,7,146061,20865.86,5.0,North,High Value,UPI,895,Yes,192,756.7927461139897,0.03626943005181347,Very Lost,1,1,High,1087,3,2,4,324
CUST3727,2023-03-08,2023-07-08,9,101526,11280.67,0.0,East,Low Value,UPI,990,Yes,122,825.4146341463414,0.07317073170731707,Very Lost,1,0,Medium,1112,2,3,3,233
CUST3728,2023-06-18,2024-04-12,2,191583,38704.20375,5.0,South,Low Value,Net Banking,711,No,299,638.61,0.006666666666666667,Very Lost,1,1,High,1010,5,1,5,515
CUST3729,2023-06-04,2023-08-24,13,108875,8375.0,25.0,West,Low Value,UPI,943,Yes,81,1327.7439024390244,0.15853658536585366,Very Lost,1,1,Medium,1024,3,3,3,333
CUST3730,2023-03-23,2023-11-09,15,154529,10301.93,10.0,North,High Value,Debit Card,866,No,231,666.073275862069,0.06465517241379311,Very Lost,1,1,Medium,1097,4,4,4,444
CUST3731,2023-06-06,2023-09-25,1,116298,38704.20375,5.0,East,Low Value,Net Banking,911,Yes,111,1038.375,0.008928571428571428,Very Lost,1,1,High,1022,3,1,3,313
CUST3732,2023-01-29,2023-10-13,10,186688,18668.8,5.0,North,Low Value,Net Banking,893,Yes,257,723.5968992248062,0.03875968992248062,Very Lost,1,1,High,1150,4,3,5,435
CUST3733,2023-04-18,2023-10-18,13,116577,8967.46,5.0,East,High Value,Net Banking,888,Yes,183,633.570652173913,0.07065217391304347,Very Lost,1,1,Medium,1071,4,3,3,433
CUST3734,2023-03-08,2023-03-27,12,125750,10479.17,10.0,West,Low Value,Credit Card,1093,Yes,19,6287.5,0.6,Very Lost,1,1,Medium,1112,1,3,4,134
CUST3735,2023-02-19,2023-10-16,9,194750,21638.89,25.0,North,Mid Value,Credit Card,890,Yes,239,811.4583333333334,0.0375,Very Lost,1,1,High,1129,4,3,5,435
CUST3736,2023-06-02,2023-12-30,2,194320,38704.20375,10.0,West,Low Value,Credit Card,815,No,211,916.6037735849056,0.009433962264150943,Very Lost,1,1,High,1026,5,1,5,515
CUST3737,2023-06-22,2023-11-16,14,141331,10095.07,10.0,East,Low Value,Net Banking,859,No,147,954.9391891891892,0.0945945945945946,Very Lost,1,1,Medium,1006,4,4,4,444
CUST3738,2023-06-16,2024-03-12,7,59562,8508.86,0.0,South,Mid Value,UPI,742,No,270,219.7859778597786,0.025830258302583026,Very Lost,0,0,Medium,1012,5,2,2,522
CUST3739,2023-05-07,2024-01-18,17,126037,7413.94,5.0,North,High Value,Credit Card,796,No,256,490.41634241245134,0.06614785992217899,Very Lost,1,1,Medium,1052,5,4,4,544
CUST3740,2023-04-29,2023-11-30,1,2035,2035.0,25.0,East,Mid Value,UPI,845,No,215,9.421296296296296,0.004629629629629629,Very Lost,0,1,Low,1060,4,1,1,411
CUST3741,2023-02-01,2023-03-22,14,131780,9412.86,5.0,West,Low Value,Credit Card,1098,Yes,49,2635.6,0.28,Very Lost,1,1,Medium,1147,1,4,4,144
CUST3742,2023-01-14,2023-07-18,20,61547,3077.35,15.0,East,Low Value,Net Banking,980,Yes,185,330.89784946236557,0.10752688172043011,Very Lost,0,1,Low,1165,2,5,2,252
CUST3743,2023-06-21,2023-12-30,18,183817,10212.06,5.0,East,Mid Value,Credit Card,815,No,192,952.419689119171,0.09326424870466321,Very Lost,1,1,Medium,1007,5,5,5,555
CUST3744,2023-02-19,2023-07-14,4,130401,32600.25,0.0,North,Mid Value,Debit Card,984,Yes,145,893.1575342465753,0.0273972602739726,Very Lost,1,0,High,1129,2,1,4,214
CUST3745,2023-02-25,2023-07-04,13,113435,8725.77,20.0,West,Mid Value,Net Banking,994,Yes,129,872.5769230769231,0.1,Very Lost,1,1,Medium,1123,2,3,3,233
CUST3746,2023-07-01,2024-03-02,8,44047,5505.88,10.0,East,Low Value,Net Banking,752,No,245,179.0528455284553,0.032520325203252036,Very Lost,0,1,Low,997,5,2,2,522
CUST3747,2023-04-04,2024-01-10,4,109409,27352.25,5.0,West,Mid Value,Credit Card,804,No,281,387.9751773049645,0.014184397163120567,Very Lost,1,1,High,1085,5,1,3,513
CUST3748,2023-05-29,2023-11-23,20,163840,8192.0,15.0,East,Mid Value,Net Banking,852,No,178,915.3072625698323,0.11173184357541899,Very Lost,1,1,Medium,1030,4,5,5,455
CUST3749,2023-02-04,2023-09-28,7,19147,2735.29,15.0,North,Low Value,Debit Card,908,Yes,236,80.78902953586498,0.029535864978902954,Very Lost,0,1,Low,1144,3,2,1,321
CUST3750,2023-04-20,2023-07-07,19,60002,3158.0,20.0,West,High Value,Debit Card,991,Yes,78,759.5189873417721,0.24050632911392406,Very Lost,0,1,Low,1069,2,5,2,252
CUST3751,2023-06-19,2024-02-27,19,88020,4632.63,20.0,East,High Value,Net Banking,756,No,253,346.53543307086613,0.07480314960629922,Very Lost,0,1,Low,1009,5,5,3,553
